Altitude_ft,ISA_Deviation_K,N2_RPM,Degradation_Index,Fuel_Flow_kgs,P2_Pa,T2_K,P3_Pa,T3_K,W3_kgs,P4_Pa,T4_K,P5_Pa,T5_K,P9_Pa,T9_K,Mach_9,Stall_Margin
10000.0,15.0,28000.0,0.8,0.21000000000000002,69680.54869120053,283.33799999999997,114770.75007955088,297.8357251707026,0.5001059641922607,110179.92007636884,1420.0,16526.988011455327,1255.0081769786773,69680.54869120053,1255.0081769786773,0.0,0.7986600419052732
10000.0,15.0,33000.0,0.8,0.2385714285714286,69680.54869120053,283.33799999999997,133174.38571676065,302.29832308816515,0.683923179690693,127847.41028809022,1477.1428,19177.111543213534,1258.6475818592037,69680.54869120053,1258.6475818592037,0.0,0.8240512452798735
10000.0,15.0,35000.0,0.8,0.25,69680.54869120053,283.33799999999997,140535.8524001648,303.92916789678645,0.765469363154619,134914.4183041582,1500.0,20237.16274562373,1261.3689246970457,69680.54869120053,1261.3689246970457,0.0,0.8325683893250558
10000.0,35.0,20000.0,0.0,0.16428571428571428,69680.54869120053,303.33799999999997,85324.95149330361,309.5446254256193,0.2566658024738295,81911.95343357147,1328.5714,12286.79301503572,1261.2508023880107,69680.54869120053,1261.2508023880107,0.0,0.752698240501918
10000.0,35.0,28000.0,0.0,0.21000000000000002,69680.54869120053,303.33799999999997,114770.72666684656,318.85907064649354,0.4833380317095351,110179.8976001727,1420.0,16526.984640025905,1249.6310964958475,69680.54869120053,1249.6310964958475,0.0,0.8066492429706797
10000.0,35.0,33000.0,0.0,0.2385714285714286,69680.54869120053,303.33799999999997,133174.353060689,323.636668856104,0.6609920633603888,127847.37893826143,1477.1428,19177.106840739216,1251.5878530936427,69680.54869120053,1251.5878530936427,0.0,0.8307094524320446
10000.0,35.0,35000.0,0.0,0.25,69680.54869120053,303.33799999999997,140536.03302075056,325.3826799808126,0.7398052372377792,134914.59169992054,1500.0,20237.18875498808,1253.6821710920212,69680.54869120053,1253.6821710920212,0.0,0.8388115314325132
10000.0,35.0,20000.0,0.2,0.16428571428571428,69680.54869120053,303.33799999999997,85324.95149330361,309.5446254256193,0.2566658024738295,81911.95343357147,1328.5714,12286.79301503572,1261.7906665785606,69680.54869120053,1261.7906665785606,0.0,0.7466170496945882
10000.0,35.0,28000.0,0.2,0.21000000000000002,69680.54869120053,303.33799999999997,114770.72666684656,318.85907064649354,0.4833380317095351,110179.8976001727,1420.0,16526.984640025905,1250.974501398351,69680.54869120053,1250.974501398351,0.0,0.8018947161584834
10000.0,35.0,33000.0,0.2,0.2385714285714286,69680.54869120053,303.33799999999997,133174.353060689,323.636668856104,0.6609920633603888,127847.37893826143,1477.1428,19177.106840739216,1253.351292122847,69680.54869120053,1253.351292122847,0.0,0.8265465701147999
10000.0,35.0,35000.0,0.2,0.25,69680.54869120053,303.33799999999997,140535.81556871755,325.3826296341698,0.7398040925331196,134914.38294596883,1500.0,20237.157441895324,1255.602461952914,69680.54869120053,1255.602461952914,0.0,0.8348481596184633
10000.0,35.0,20000.0,0.5,0.16428571428571428,69680.54869120053,303.33799999999997,85324.95149330361,309.5446254256193,0.2566658024738295,81911.95343357147,1328.5714,12286.79301503572,1262.6006398816091,69680.54869120053,1262.6006398816091,0.0,0.7369130218105511
10000.0,35.0,28000.0,0.5,0.21000000000000002,69680.54869120053,303.33799999999997,114770.72666684656,318.85907064649354,0.4833380317095351,110179.8976001727,1420.0,16526.984640025905,1252.990709972696,69680.54869120053,1252.990709972696,0.0,0.7943077052879572
10000.0,35.0,33000.0,0.5,0.2385714285714286,69680.54869120053,303.33799999999997,133174.353060689,323.636668856104,0.6609920633603888,127847.37893826143,1477.1428,19177.106840739216,1255.9983407883653,69680.54869120053,1255.9983407883653,0.0,0.8199036728000475
10000.0,35.0,35000.0,0.5,0.25,69680.54869120053,303.33799999999997,140535.81556871755,325.3826296341698,0.7398040925331196,134914.38294596883,1500.0,20237.157441895324,1258.4843931199925,69680.54869120053,1258.4843931199925,0.0,0.8285231955187448
10000.0,35.0,20000.0,0.8,0.16428571428571428,69680.54869120053,303.33799999999997,85324.95149330361,309.5446254256193,0.2566658024738295,81911.95343357147,1328.5714,12286.79301503572,1263.4108256053257,69680.54869120053,1263.4108256053257,0.0,0.7264361067499093
10000.0,35.0,28000.0,0.8,0.21000000000000002,69680.54869120053,303.33799999999997,114770.72666684656,318.85907064649354,0.4833380317095351,110179.8976001727,1420.0,16526.984640025905,1255.0082400117492,69680.54869120053,1255.0082400117492,0.0,0.7861164192153537
10000.0,35.0,33000.0,0.8,0.2385714285714286,69680.54869120053,303.33799999999997,133174.353060689,323.636668856104,0.6609920633603888,127847.37893826143,1477.1428,19177.106840739216,1258.647657599937,69680.54869120053,1258.647657599937,0.0,0.812731695168191
10000.0,35.0,35000.0,0.8,0.25,69680.54869120053,303.33799999999997,140535.81556871755,325.3826296341698,0.7398040925331196,134914.38294596883,1500.0,20237.157441895324,1261.3690057250228,69680.54869120053,1261.3690057250228,0.0,0.821694473216394
20000.0,-20.0,20000.0,0.0,0.16428571428571428,46561.72255092284,228.52599999999998,57015.621322218736,233.20190849078858,0.13203797633876788,54734.996469329984,1328.5714,8210.249470399498,1261.2505534193515,46561.72255092284,1261.2505534193515,0.0,0.8039235565666061
20000.0,-20.0,28000.0,0.0,0.21000000000000002,46561.72255092284,228.52599999999998,76691.77456484601,240.21913172122208,0.2486461339288316,73624.10358225217,1420.0,11043.615537337824,1249.6309652858906,46561.72255092284,1249.6309652858906,0.0,0.8499921661767269
20000.0,-20.0,33000.0,0.0,0.2385714285714286,46561.72255092284,228.52599999999998,88989.39008859044,243.818433799274,0.34003764081962284,85429.81448504682,1477.1428,12814.472172757023,1251.5877374941801,46561.72255092284,1251.5877374941801,0.0,0.8696129796441262
20000.0,-20.0,35000.0,0.0,0.25,46561.72255092284,228.52599999999998,93908.44511065257,245.1337895892601,0.3805813370362731,90152.10730622646,1500.0,13522.81609593397,1253.68255076574,46561.72255092284,1253.68255076574,0.0,0.8761237799905934
20000.0,-20.0,20000.0,0.2,0.16428571428571428,46561.72255092284,228.52599999999998,57015.621322218736,233.20190849078858,0.13203797633876788,54734.996469329984,1328.5714,8210.249470399498,1261.790419582978,46561.72255092284,1261.790419582978,0.0,0.7991020046788997
20000.0,-20.0,28000.0,0.2,0.21000000000000002,46561.72255092284,228.52599999999998,76691.77456484601,240.21913172122208,0.2486461339288316,73624.10358225217,1420.0,11043.615537337824,1250.9743711913723,46561.72255092284,1250.9743711913723,0.0,0.8463034489515645
20000.0,-20.0,33000.0,0.2,0.2385714285714286,46561.72255092284,228.52599999999998,88989.39008859044,243.818433799274,0.34003764081962284,85429.81448504682,1477.1428,12814.472172757023,1253.3511773902926,46561.72255092284,1253.3511773902926,0.0,0.8664067414386539
20000.0,-20.0,35000.0,0.2,0.25,46561.72255092284,228.52599999999998,93908.44511065257,245.1337895892601,0.3805813370362731,90152.10730622646,1500.0,13522.81609593397,1255.6023493673308,46561.72255092284,1255.6023493673308,0.0,0.8730776434329851
20000.0,-20.0,20000.0,0.5,0.16428571428571428,46561.72255092284,228.52599999999998,57015.621322218736,233.20190849078858,0.13203797633876788,54734.996469329984,1328.5714,8210.249470399498,1262.6003958469687,46561.72255092284,1262.6003958469687,0.0,0.7914080389006447
20000.0,-20.0,28000.0,0.5,0.21000000000000002,46561.72255092284,228.52599999999998,76691.77456484601,240.21913172122208,0.2486461339288316,73624.10358225217,1420.0,11043.615537337824,1252.9905812719373,46561.72255092284,1252.9905812719373,0.0,0.8404171980603478
20000.0,-20.0,33000.0,0.5,0.2385714285714286,46561.72255092284,228.52599999999998,88989.39008859044,243.818433799274,0.34003764081962284,85429.81448504682,1477.1428,12814.472172757023,1255.9982273581948,46561.72255092284,1255.9982273581948,0.0,0.8612904038767301
20000.0,-20.0,35000.0,0.5,0.25,46561.72255092284,228.52599999999998,93908.44511065257,245.1337895892601,0.3805813370362731,90152.10730622646,1500.0,13522.81609593397,1258.4842818034992,46561.72255092284,1258.4842818034992,0.0,0.8682167872240355
20000.0,-20.0,20000.0,0.8,0.16428571428571428,46561.72255092284,228.52599999999998,57015.621322218736,233.20190849078858,0.13203797633876788,54734.996469329984,1328.5714,8210.249470399498,1263.4105845332194,46561.72255092284,1263.4105845332194,0.0,0.7831012793878386
20000.0,-20.0,28000.0,0.8,0.21000000000000002,46561.72255092284,228.52599999999998,76691.70345559724,240.21910944789585,0.2486459033818637,73624.03531737335,1420.0,11043.605297606002,1255.0083993199491,46561.72255092284,1255.0083993199491,0.0,0.8340622985700703
20000.0,-20.0,33000.0,0.8,0.2385714285714286,46561.72255092284,228.52599999999998,88989.39008859044,243.818433799274,0.34003764081962284,85429.81448504682,1477.1428,12814.472172757023,1258.6475454745769,46561.72255092284,1258.6475454745769,0.0,0.8557665704027945
20000.0,-20.0,35000.0,0.8,0.25,46561.72255092284,228.52599999999998,93908.44511065257,245.1337895892601,0.3805813370362731,90152.10730622646,1500.0,13522.81609593397,1261.3688956802062,46561.72255092284,1261.3688956802062,0.0,0.8629687831754352
20000.0,0.0,20000.0,0.0,0.16428571428571428,46561.72255092284,248.52599999999998,57015.61399628961,253.61112855822256,0.1266137032040476,54734.98943643802,1328.5714,8210.248415465703,1261.2505949581716,46561.72255092284,1261.2505949581716,0.0,0.7897104363768912
20000.0,0.0,28000.0,0.0,0.21000000000000002,46561.72255092284,248.52599999999998,76691.68919305668,261.2424550571029,0.23843123102189212,73624.02162533441,1420.0,11043.603243800162,1249.631320115166,46561.72255092284,1249.631320115166,0.0,0.8381540713381056
20000.0,0.0,33000.0,0.0,0.2385714285714286,46561.72255092284,248.52599999999998,88989.36612060887,265.1567806129507,0.3260684618852654,85429.79147578451,1477.1428,12814.468721367677,1251.587823263399,46561.72255092284,1251.587823263399,0.0,0.8590434871278063
20000.0,0.0,35000.0,0.0,0.25,46561.72255092284,248.52599999999998,93908.41807814597,266.5872523815876,0.3649465660667528,90152.08135502013,1500.0,13522.81220325302,1253.682642502656,46561.72255092284,1253.682642502656,0.0,0.8660027803217563
20000.0,0.0,20000.0,0.2,0.16428571428571428,46561.72255092284,248.52599999999998,57015.61399628961,253.61112855822256,0.1266137032040476,54734.98943643802,1328.5714,8210.248415465703,1261.7904607926034,46561.72255092284,1261.7904607926034,0.0,0.7845393815337
20000.0,0.0,28000.0,0.2,0.21000000000000002,46561.72255092284,248.52599999999998,76691.68919305668,261.2424550571029,0.23843123102189212,73624.02162533441,1420.0,11043.603243800162,1250.9747233083078,46561.72255092284,1250.9747233083078,0.0,0.8341742534201902
20000.0,0.0,33000.0,0.2,0.2385714285714286,46561.72255092284,248.52599999999998,88989.36612060887,265.1567806129507,0.3260684618852654,85429.79147578451,1477.1428,12814.468721367677,1253.3512625163078,46561.72255092284,1253.3512625163078,0.0,0.855577343368654
20000.0,0.0,35000.0,0.2,0.25,46561.72255092284,248.52599999999998,93908.41807814597,266.5872523815876,0.3649465660667528,90152.08135502013,1500.0,13522.81220325302,1255.6024404211569,46561.72255092284,1255.6024404211569,0.0,0.8627077667231111
20000.0,0.0,20000.0,0.5,0.16428571428571428,46561.72255092284,248.52599999999998,57015.61399628961,253.61112855822256,0.1266137032040476,54734.98943643802,1328.5714,8210.248415465703,1262.60043656258,46561.72255092284,1262.60043656258,0.0,0.7762876982732885
20000.0,0.0,28000.0,0.5,0.21000000000000002,46561.72255092284,248.52599999999998,76691.68919305668,261.2424550571029,0.23843123102189212,73624.02162533441,1420.0,11043.603243800162,1252.990929315623,46561.72255092284,1252.990929315623,0.0,0.8278234801469209
20000.0,0.0,33000.0,0.5,0.2385714285714286,46561.72255092284,248.52599999999998,88989.36612060887,265.1567806129507,0.3260684618852654,85429.79147578451,1477.1428,12814.468721367677,1255.9983115179039,46561.72255092284,1255.9983115179039,0.0,0.8500462629019215
20000.0,0.0,35000.0,0.5,0.25,46561.72255092284,248.52599999999998,93908.41807814597,266.5872523815876,0.3649465660667528,90152.08135502013,1500.0,13522.81220325302,1258.4843718309464,46561.72255092284,1258.4843718309464,0.0,0.8574497662997409
20000.0,0.0,20000.0,0.8,0.16428571428571428,46561.72255092284,248.52599999999998,57015.57897166889,253.61111297891824,0.12661362542533436,54734.95581280213,1328.5714,8210.24337192032,1263.4108170492775,46561.72255092284,1263.4108170492775,0.0,0.7673789560366296
20000.0,0.0,28000.0,0.8,0.21000000000000002,46561.72255092284,248.52599999999998,76691.68919305668,261.2424550571029,0.23843123102189212,73624.02162533441,1420.0,11043.603243800162,1255.0084567840609,46561.72255092284,1255.0084567840609,0.0,0.8209668930731256
20000.0,0.0,33000.0,0.8,0.2385714285714286,46561.72255092284,248.52599999999998,88989.36612060887,265.1567806129507,0.3260684618852654,85429.79147578451,1477.1428,12814.468721367677,1258.6476286661798,46561.72255092284,1258.6476286661798,0.0,0.8440746539024405
20000.0,0.0,35000.0,0.8,0.25,46561.72255092284,248.52599999999998,93908.41807814597,266.5872523815876,0.3649465660667528,90152.08135502013,1500.0,13522.81220325302,1261.368984679182,46561.72255092284,1261.368984679182,0.0,0.851772987081589
20000.0,15.0,20000.0,0.0,0.16428571428571428,46561.72255092284,263.52599999999995,57015.60905822278,268.91804352703116,0.12295745420545984,54734.984695893865,1328.5714,8210.247704384079,1261.2506229575554,46561.72255092284,1261.2506229575554,0.0,0.7793057621765791
20000.0,15.0,28000.0,0.0,0.21000000000000002,46561.72255092284,263.52599999999995,76691.67957934429,277.00996414209993,0.23154599830377892,73624.01239617051,1420.0,11043.601859425577,1249.6313600725025,46561.72255092284,1249.6313600725025,0.0,0.8293975276024209
20000.0,15.0,33000.0,0.0,0.2385714285714286,46561.72255092284,263.52599999999995,88989.34996491298,281.16054054400865,0.3166524931209214,85429.77596631646,1477.1428,12814.466394947469,1251.5878810764366,46561.72255092284,1251.5878810764366,0.0,0.8511983394736978
20000.0,15.0,35000.0,0.0,0.25,46561.72255092284,263.52599999999995,93908.39985679724,282.677349283275,0.35440790004163236,90152.06386252535,1500.0,13522.809579378802,1253.682704338241,46561.72255092284,1253.682704338241,0.0,0.8584827712934249
20000.0,15.0,20000.0,0.2,0.16428571428571428,46561.72255092284,263.52599999999995,57015.575045014964,268.91802748446327,0.12295738085394375,54734.95204321436,1328.5714,8210.242806482154,1261.7906799004097,46561.72255092284,1261.7906799004097,0.0,0.7738790006421202
20000.0,15.0,28000.0,0.2,0.21000000000000002,46561.72255092284,263.52599999999995,76691.67957934429,277.00996414209993,0.23154599830377892,73624.01239617051,1420.0,11043.601859425577,1250.9747629602077,46561.72255092284,1250.9747629602077,0.0,0.8252023848385461
20000.0,15.0,33000.0,0.2,0.2385714285714286,46561.72255092284,263.52599999999995,88989.34996491298,281.16054054400865,0.3166524931209214,85429.77596631646,1477.1428,12814.466394947469,1253.3513198957917,46561.72255092284,1253.3513198957917,0.0,0.8475392822476412
20000.0,15.0,35000.0,0.2,0.25,46561.72255092284,263.52599999999995,93908.39985679724,282.677349283275,0.35440790004163236,90152.06386252535,1500.0,13522.809579378802,1255.6025017963022,46561.72255092284,1255.6025017963022,0.0,0.8550028394399845
20000.0,15.0,20000.0,0.5,0.16428571428571428,46561.72255092284,263.52599999999995,57015.575045014964,268.91802748446327,0.12295738085394375,54734.95204321436,1328.5714,8210.242806482154,1262.6006530437578,46561.72255092284,1262.6006530437578,0.0,0.7652190474752226
20000.0,15.0,28000.0,0.5,0.21000000000000002,46561.72255092284,263.52599999999995,76691.67957934429,277.00996414209993,0.23154599830377892,73624.01239617051,1420.0,11043.601859425577,1252.990968508834,46561.72255092284,1252.990968508834,0.0,0.8185080080876819
20000.0,15.0,33000.0,0.5,0.2385714285714286,46561.72255092284,263.52599999999995,88989.34996491298,281.16054054400865,0.3166524931209214,85429.77596631646,1477.1428,12814.466394947469,1255.9983682460456,46561.72255092284,1255.9983682460456,0.0,0.8417003611422317
20000.0,15.0,35000.0,0.5,0.25,46561.72255092284,263.52599999999995,93908.39985679724,282.677349283275,0.35440790004163236,90152.06386252535,1500.0,13522.809579378802,1258.4844325142574,46561.72255092284,1258.4844325142574,0.0,0.8494497566951328
20000.0,15.0,20000.0,0.8,0.16428571428571428,46561.72255092284,263.52599999999995,57015.575045014964,268.91802748446327,0.12295738085394375,54734.95204321436,1328.5714,8210.242806482154,1263.4108386076884,46561.72255092284,1263.4108386076884,0.0,0.7558693635251209
20000.0,15.0,28000.0,0.8,0.21000000000000002,46561.72255092284,263.52599999999995,76691.67957934429,277.00996414209993,0.23154599830377892,73624.01239617051,1420.0,11043.601859425577,1255.0084955179425,46561.72255092284,1255.0084955179425,0.0,0.8112804508876338
20000.0,15.0,33000.0,0.8,0.2385714285714286,46561.72255092284,263.52599999999995,88989.25760270351,281.16051136229095,0.3166521644664159,85429.68729859537,1477.1428,12814.453094789305,1258.6480053264745,46561.72255092284,1258.6480053264745,0.0,0.835396579819601
20000.0,15.0,35000.0,0.8,0.25,46561.72255092284,263.52599999999995,93908.39985679724,282.677349283275,0.35440790004163236,90152.06386252535,1500.0,13522.809579378802,1261.3690446692485,46561.72255092284,1261.3690446692485,0.0,0.8434543930237001
20000.0,35.0,20000.0,0.0,0.16428571428571428,46561.72255092284,283.52599999999995,57015.57030238182,289.3272467473476,0.11854134975522744,54734.94749028655,1328.5714,8210.242123542981,1261.2508427075552,46561.72255092284,1261.2508427075552,0.0,0.7657606051486671
20000.0,35.0,28000.0,0.0,0.21000000000000002,46561.72255092284,283.52599999999995,76691.66796785273,298.033309442812,0.22322997949094178,73624.00124913862,1420.0,11043.600187370792,1249.6314083331883,46561.72255092284,1249.6314083331883,0.0,0.8178814977083066
20000.0,35.0,33000.0,0.0,0.2385714285714286,46561.72255092284,283.52599999999995,88989.33045198102,302.4988869042119,0.30527983980155127,85429.75723390178,1477.1428,12814.463585085266,1251.5879509033362,46561.72255092284,1251.5879509033362,0.0,0.840845672545358
20000.0,35.0,35000.0,0.0,0.25,46561.72255092284,283.52599999999995,93908.37784895951,304.1308115883243,0.3416792477373826,90152.04273500113,1500.0,13522.806410250168,1253.6827790235955,46561.72255092284,1253.6827790235955,0.0,0.8485490394473147
20000.0,35.0,20000.0,0.2,0.16428571428571428,46561.72255092284,283.52599999999995,57015.57030238182,289.3272467473476,0.11854134975522744,54734.94749028655,1328.5714,8210.242123542981,1261.7907065785726,46561.72255092284,1261.7907065785726,0.0,0.760000620029372
20000.0,35.0,28000.0,0.2,0.21000000000000002,46561.72255092284,283.52599999999995,76691.66796785273,298.033309442812,0.22322997949094178,73624.00124913862,1420.0,11043.600187370792,1250.9748108519852,46561.72255092284,1250.9748108519852,0.0,0.8134031738814618
20000.0,35.0,33000.0,0.2,0.2385714285714286,46561.72255092284,283.52599999999995,88989.33045198102,302.4988869042119,0.30527983980155127,85429.75723390178,1477.1428,12814.463585085266,1253.3513891990426,46561.72255092284,1253.3513891990426,0.0,0.8369320415423751
20000.0,35.0,35000.0,0.2,0.25,46561.72255092284,283.52599999999995,93908.37784895951,304.1308115883243,0.3416792477373826,90152.04273500113,1500.0,13522.806410250168,1255.6025759255356,46561.72255092284,1255.6025759255356,0.0,0.8448248354992979
20000.0,35.0,20000.0,0.5,0.16428571428571428,46561.72255092284,283.52599999999995,57015.57030238182,289.3272467473476,0.11854134975522744,54734.94749028655,1328.5714,8210.242123542981,1262.6006794021073,46561.72255092284,1262.6006794021073,0.0,0.7508091544134755
20000.0,35.0,28000.0,0.5,0.21000000000000002,46561.72255092284,283.52599999999995,76691.66796785273,298.033309442812,0.22322997949094178,73624.00124913862,1420.0,11043.600187370792,1252.9910158466046,46561.72255092284,1252.9910158466046,0.0,0.8062569124556453
20000.0,35.0,33000.0,0.5,0.2385714285714286,46561.72255092284,283.52599999999995,88989.24140698335,302.4988566353868,0.3052795343304629,85429.67175070402,1477.1428,12814.450762605602,1255.9987494301897,46561.72255092284,1255.9987494301897,0.0,0.830687070636653
20000.0,35.0,35000.0,0.5,0.25,46561.72255092284,283.52599999999995,93908.37784895951,304.1308115883243,0.3416792477373826,90152.04273500113,1500.0,13522.806410250168,1258.4845058078895,46561.72255092284,1258.4845058078895,0.0,0.8388819568588455
20000.0,35.0,20000.0,0.8,0.16428571428571428,46561.72255092284,283.52599999999995,57015.57030238182,289.3272467473476,0.11854134975522744,54734.94749028655,1328.5714,8210.242123542981,1263.4108646460525,46561.72255092284,1263.4108646460525,0.0,0.7408856251644547
20000.0,35.0,28000.0,0.8,0.21000000000000002,46561.72255092284,283.52599999999995,76691.66796785273,298.033309442812,0.22322997949094178,73624.00124913862,1420.0,11043.600187370792,1255.0085423009325,46561.72255092284,1255.0085423009325,0.0,0.798541479765826
20000.0,35.0,33000.0,0.8,0.2385714285714286,46561.72255092284,283.52599999999995,88989.24140698335,302.4988566353868,0.3052795343304629,85429.67175070402,1477.1428,12814.450762605602,1258.64806154107,46561.72255092284,1258.64806154107,0.0,0.823944520352272
20000.0,35.0,35000.0,0.8,0.25,46561.72255092284,283.52599999999995,93908.27741873756,304.1307790630691,0.34167888232851223,90151.94632198806,1500.0,13522.791948298209,1261.3694477719187,46561.72255092284,1261.3694477719187,0.0,0.8324659473418443
35000.0,-20.0,20000.0,0.0,0.16428571428571428,23840.82777493851,198.808,29193.52933729464,202.87586451814903,0.03711372387461674,28025.788163802852,1328.5714,4203.868224570428,1261.2502192987788,23840.82777493851,1261.2502192987788,0.0,0.8257940559112846
35000.0,-20.0,28000.0,0.0,0.21000000000000002,23840.82777493851,198.808,39268.20669133084,208.98053186066136,0.06989031489898934,37697.4784236776,1420.0,5654.6217635516405,1249.630972977681,23840.82777493851,1249.630972977681,0.0,0.8679354025508467
35000.0,-20.0,33000.0,0.0,0.2385714285714286,23840.82777493851,198.808,45564.88756899565,212.1117629609748,0.09557891932870528,43742.29206623582,1477.1428,6561.343809935373,1251.5878980775392,23840.82777493851,1251.5878980775392,0.0,0.8855535033024149
35000.0,-20.0,35000.0,0.0,0.25,23840.82777493851,198.808,48083.560491905475,213.25606197708325,0.1069750560409859,46160.218072229254,1500.0,6924.032710834388,1253.682787569353,23840.82777493851,1253.682787569353,0.0,0.8913653003844668
35000.0,-20.0,20000.0,0.2,0.16428571428571428,23840.82777493851,198.808,29193.52933729464,202.87586451814903,0.03711372387461674,28025.788163802852,1328.5714,4203.868224570428,1261.7900881103114,23840.82777493851,1261.7900881103114,0.0,0.8215103031877918
35000.0,-20.0,28000.0,0.2,0.21000000000000002,23840.82777493851,198.808,39268.20669133084,208.98053186066136,0.06989031489898934,37697.4784236776,1420.0,5654.6217635516405,1250.9743788243659,23840.82777493851,1250.9743788243659,0.0,0.864687912449638
35000.0,-20.0,33000.0,0.2,0.2385714285714286,23840.82777493851,198.808,45564.88756899565,212.1117629609748,0.09557891932870528,43742.29206623582,1477.1428,6561.343809935373,1253.3513367693986,23840.82777493851,1253.3513367693986,0.0,0.8827392451869005
35000.0,-20.0,35000.0,0.2,0.25,23840.82777493851,198.808,48083.560491905475,213.25606197708325,0.1069750560409859,46160.218072229254,1500.0,6924.032710834388,1255.6025844076598,23840.82777493851,1255.6025844076598,0.0,0.8886939553119537
35000.0,-20.0,20000.0,0.5,0.16428571428571428,23840.82777493851,198.808,29193.52933729464,202.87586451814903,0.03711372387461674,28025.788163802852,1328.5714,4203.868224570428,1262.600068347941,23840.82777493851,1262.600068347941,0.0,0.8146745275651966
35000.0,-20.0,28000.0,0.5,0.21000000000000002,23840.82777493851,198.808,39268.20669133084,208.98053186066136,0.06989031489898934,37697.4784236776,1420.0,5654.6217635516405,1252.9905888166336,23840.82777493851,1252.9905888166336,0.0,0.8595057473945179
35000.0,-20.0,33000.0,0.5,0.2385714285714286,23840.82777493851,198.808,45564.88756899565,212.1117629609748,0.09557891932870528,43742.29206623582,1477.1428,6561.343809935373,1255.9983849281125,23840.82777493851,1255.9983849281125,0.0,0.8782484077685265
35000.0,-20.0,35000.0,0.5,0.25,23840.82777493851,198.808,48083.560491905475,213.25606197708325,0.1069750560409859,46160.218072229254,1500.0,6924.032710834388,1258.4845141944013,23840.82777493851,1258.4845141944013,0.0,0.8844311706217732
35000.0,-20.0,20000.0,0.8,0.16428571428571428,23840.82777493851,198.808,29193.52933729464,202.87586451814903,0.03711372387461674,28025.788163802852,1328.5714,4203.868224570428,1263.4102610099674,23840.82777493851,1263.4102610099674,0.0,0.8072943096363768
35000.0,-20.0,28000.0,0.8,0.21000000000000002,23840.82777493851,198.808,39268.20669133084,208.98053186066136,0.06989031489898934,37697.4784236776,1420.0,5654.6217635516405,1255.0081202755891,23840.82777493851,1255.0081202755891,0.0,0.8539108435296977
35000.0,-20.0,33000.0,0.8,0.2385714285714286,23840.82777493851,198.808,45564.88756899565,212.1117629609748,0.09557891932870528,43742.29206623582,1477.1428,6561.343809935373,1258.6477012319353,23840.82777493851,1258.6477012319353,0.0,0.8733998930336448
35000.0,-20.0,35000.0,0.8,0.25,23840.82777493851,198.808,48083.560491905475,213.25606197708325,0.1069750560409859,46160.218072229254,1500.0,6924.032710834388,1261.3691254162807,23840.82777493851,1261.3691254162807,0.0,0.8798288721067111
35000.0,0.0,20000.0,0.0,0.16428571428571428,23840.82777493851,218.808,29193.526991576684,223.28508815944951,0.035376905029434184,28025.785911913616,1328.5714,4203.867886787042,1261.2502452749034,23840.82777493851,1261.2502452749034,0.0,0.8109743239961182
35000.0,0.0,28000.0,0.0,0.21000000000000002,23840.82777493851,218.808,39268.20118918915,230.0038810040852,0.0666196395342988,37697.47314162159,1420.0,5654.620971243238,1249.63101764031,23840.82777493851,1249.63101764031,0.0,0.8558128087942937
35000.0,0.0,33000.0,0.0,0.2385714285714286,23840.82777493851,218.808,45564.87989460387,233.45011190828444,0.09110608555341254,43742.28469881972,1477.1428,6561.342704822958,1251.587951712988,23840.82777493851,1251.587951712988,0.0,0.8747945038315407
35000.0,0.0,35000.0,0.0,0.25,23840.82777493851,218.808,48083.55183627455,234.7095266242099,0.10196891308124571,46160.209762823564,1500.0,6924.031464423534,1253.682844936683,23840.82777493851,1253.682844936683,0.0,0.8810810969082487
35000.0,0.0,20000.0,0.2,0.16428571428571428,23840.82777493851,218.808,29193.526991576684,223.28508815944951,0.035376905029434184,28025.785911913616,1328.5714,4203.867886787042,1261.7901138805753,23840.82777493851,1261.7901138805753,0.0,0.806326151635367
35000.0,0.0,28000.0,0.2,0.21000000000000002,23840.82777493851,218.808,39268.20118918915,230.0038810040852,0.0666196395342988,37697.47314162159,1420.0,5654.620971243238,1250.974423145591,23840.82777493851,1250.974423145591,0.0,0.8522672221253009
35000.0,0.0,33000.0,0.2,0.2385714285714286,23840.82777493851,218.808,45564.87989460387,233.45011190828444,0.09110608555341254,43742.28469881972,1477.1428,6561.342704822958,1253.3513900026226,23840.82777493851,1253.3513900026226,0.0,0.871715680155267
35000.0,0.0,35000.0,0.2,0.25,23840.82777493851,218.808,48083.55183627455,234.7095266242099,0.10196891308124571,46160.209762823564,1500.0,6924.031464423534,1255.602641347822,23840.82777493851,1255.602641347822,0.0,0.8781568615863203
35000.0,0.0,20000.0,0.5,0.16428571428571428,23840.82777493851,218.808,29193.526991576684,223.28508815944951,0.035376905029434184,28025.785911913616,1328.5714,4203.867886787042,1262.6000938092752,23840.82777493851,1262.6000938092752,0.0,0.7989088553150193
35000.0,0.0,28000.0,0.5,0.21000000000000002,23840.82777493851,218.808,39268.20118918915,230.0038810040852,0.0666196395342988,37697.47314162159,1420.0,5654.620971243238,1252.9906326251553,23840.82777493851,1252.9906326251553,0.0,0.8466093710577592
35000.0,0.0,33000.0,0.5,0.2385714285714286,23840.82777493851,218.808,45564.87989460387,233.45011190828444,0.09110608555341254,43742.28469881972,1477.1428,6561.342704822958,1255.9984375570607,23840.82777493851,1255.9984375570607,0.0,0.8668026636505751
